SMILES,Genotoxicity
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=C(C=C2S([O-])(=O)=O)N=NC2=CC=C(C=C2)S([O-])(=O)=O)C(=CC2=C1C=CC(NC(=O)NC1=CC3=C(C=C1)C(O)=C(N=NC1=CC=C(C=C1S([O-])(=O)=O)N=NC1=CC=C(C=C1)S([O-])(=O)=O)C(=C3)S([O-])(=O)=O)=C2)S([O-])(=O)=O,0
Cl.NNC(N)=O,0
[OH-].[Cu++].[Cu++].[O-]P([O-])([O-])=O,0
O=C1CCCCCN1,0
[Cu++].CC([O-])=O.CC([O-])=O,0
[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Ba++],0
[Cl-].CC[N+](CC)(CC)CC,0
[Ba++].CC1=CC=C(N=NC2=C(O)C(=CC3=C2C=CC=C3)C([O-])=O)C(=C1)S([O-])(=O)=O,1
CC1=CCC(CC#N)C1(C)C,0
CC(C)(C)CC(C)(C)SSSC(C)(C)CC(C)(C)C,0
CCC(CC)C1CC(C)(O)CCO1,0
CCCCCC1CCC(CC1)C1=C(F)C(F)=C(OCC)C=C1,0
CN1C=C(C(=O)NC2=C3C4CCC(C3=CC=C2)C4=C(Cl)Cl)C(=N1)C(F)F,0
COC(=O)C(C)CCC(=O)N(C)C,0
OC(=O)CCCCCCCC(O)=O,0
CCCCCCCCCCCCCCCCCC(O)=O,0
[Na+].[Na+].NC1=CC(N)=C(C=C1)N=NC1=CC=C(C=C1)N=NC1=C(C=C2C=C(C(N=NC3=CC=C(C=C3)N=NC3=C(N)C=C(N)C=C3)=C(O)C2=C1N)S([O-])(=O)=O)S([O-])(=O)=O,0
CC1=CC(=O)OC1O,1
CC(=O)CCC(O)=O,0
COC1=C(OC(=O)C(C)C)C=CC(C=O)=C1,0
OC(=O)CCCCCCC(O)=O,0
CCCCC(CC)COC(=O)\C=C\C1=CC=C(OC)C=C1,0
OC(=O)CC(=O)C(O)=O,0
[NH4+].[Na+].COC1=CC(=C(C)C=C1NC(=O)C(N=NC1=CC=C(C=C1)C1=NC2=CC=C(C)C(=C2S1)S([O-])(=O)=O)C(C)=O)S([O-])(=O)=O,0
CC(C)(C)C1=CC2=C(OP(OCCN(CCOP3OC4=C(C=C(C=C4C(C)(C)C)C(C)(C)C)C4=C(O3)C(=CC(=C4)C(C)(C)C)C(C)(C)C)CCOP3OC4=C(C=C(C=C4C(C)(C)C)C(C)(C)C)C4=C(O3)C(=CC(=C4)C(C)(C)C)C(C)(C)C)OC3=C2C=C(C=C3C(C)(C)C)C(C)(C)C)C(=C1)C(C)(C)C,0
CC(C)(C)[C@H]1CC[C@H](O)CC1,0
CC(=O)NC1=CC(=CC=C1)N(CCOC(C)=O)CCOC(C)=O,0
[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Y+3].[Y+3].[Zr+4].[Zr+4],0
CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,0
[Cl-].CCN1C=C[N+](C)=C1,0
CC(=C)C1=CC(=CC=C1)C(C)=C,0
COCCOC,0
[V+3].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O,0
O=C=NCCCCCCN1C(=O)N(CCCCCCN=C=O)C(=O)N(CCCCCCN=C=O)C1=O,0
CCCCCCOC(=O)C(C)=C,0
CC1(C)[C@@H]2C[C@H]1C(=C)CC2,0
CCCCC=C,0
[Na+].CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=CC=C(C=C1S([O-])(=O)=O)S([O-])(=O)=O,0
[Br-].[Br-].C[N+](C)(CCO)C(=O)CC1=CC=C(C=C1)C1=CC=C(CC(=O)[N+](C)(C)CCO)C=C1,0
COC(C)(C)CC(C)(N=NC(C)(CC(C)(C)OC)C#N)C#N,0
COC(=O)CC#N,0
CCCCNS(=O)(=O)C1=CC=CC=C1,0
[Na+].CC1CCC(NC2=CC(=C(N)C3=C2C(=O)C2=C(C=CC=C2)C3=O)S([O-])(=O)=O)C(C)(C)C1,0
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,0
NCCCCC(N)C(O)=O.OC(=O)COC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,0
ON=C1C(=O)NC(=O)NC1=O,0
OC1=CC(=CC2=CC(NC3=CC4=CC(=CC(O)=C4C=C3)S(O)(=O)=O)=CC=C12)S(O)(=O)=O,0
CCCCC(CC)COC(=O)OCC(CC)CCCC,0
CC(=O)C1CC1,0
OC(=O)C(CC1=CC=CC=C1)NC(O)=NC1=CC=CC=C1Cl,0
OC(=O)C1=CC=C2C(=O)OC(=O)C2=C1,0
CC[Si](CC)(CC)OC(CC#C)[Si](CC)(CC)CC,0
CCOC(=O)CCl,0
CCN(CC)CCOC(=O)C(C)=C,0
CCC1=CC=C(CC)C=C1,0
[Na+].[Na+].N[C@@H](CSSC[C@H](N)C([O-])=O)C([O-])=O,1
CCCCCCCCCCC(CCCCCCCC)COC(=O)CCCCCCCC(=O)OCC(CCCCCCCC)CCCCCCCCCC,0
CO[Si](C)(OC)OC,1
CC(=O)CC(=O)NC1=CC=C(C=C1C)C1=CC(C)=C(NC(=O)CC(C)=O)C=C1,0
O[Bi]1OC(=O)C2=CC=CC=C2O1,0
CC1=CC=CC(=C1)N(CCO)CCO,0
CCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCC,0
[Na+].[Na+].[Na+].CC1=C(NC2=NC(Cl)=NC(NC3=CC=CC=C3S([O-])(=O)=O)=N2)C(C)=C(C(C)=C1NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(N)C(=C1)S([O-])(=O)=O)S([O-])(=O)=O,0
[Ag]I,0
C[Si](C)(C)O[Si](C)(C)C,0
Cl[Zr](Cl)=O,0
OC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O,0
[Na+].N#C[N-]C#N,0
CC(=O)COC1=C(C)C=CC=C1C,0
[Na+].[Na+].[O-]C1=C(Br)C2=C(C=C1Br)C1(OC(=O)C3=C1C=CC=C3)C1=CC(Br)=C([O-])C(Br)=C1O2,1
[Mg++].OOC(=O)C1=CC=CC=C1C(O)=O.[O-]OC(=O)C1=CC=CC=C1C([O-])=O,0
COC1=CC=C(C)C=C1NC(C)=O,0
COC=C,0
COC(=O)C1=C(C=CC=C1)C(=O)C1=CC=CC=C1,0
C\C(CO)=C\CC1CC=C(C)C1(C)C,0
COC(=O)C1=NC(Cl)=C(Cl)N=C1N,0
CCCOCC(C)O,0
O=P(OC1=CC=CC=C1)OC1=CC=CC=C1,0
OCCOCCOC1=CC=CC=C1,0
OC1=CC=CC(O)=C1O,1
CCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1,0
CC1=CC(CC(C)(C)CO)=CC=C1,0
[Na+].CCOC1=CC=C(NC2=CC=C(NC3CCCCC3)C3=C2C(=O)C2=C(C=CC=C2)C3=O)C(=C1)S([O-])(=O)=O,1
[F-].[F-].[Mg++],0
NC(N)=NC(N)=S,0
[Al+3].[O-]P(=O)=O.[O-]P(=O)=O.[O-]P(=O)=O,0
[Rb+].[O-][N+]([O-])=O,0
[H][C@]12CCC(C)C[C@@]1([H])C(=O)OC2=O,0
BrCCC(C#N)(C1=CC=CC=C1)C1=CC=CC=C1,0
CN1SC=CC1=O,0
CC(C)(C)C(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H]([C@@H]5C[C@@H]5C4=O)[C@@H]3[C@@H](O)C=C2C1,0
[O-][N+](=O)C1=CC2=C(C=C1S(=O)(=O)C1=CC=CC=C1)N=CN=C2NC1=CC=C(F)C(Cl)=C1,0
[O-][N+](=O)C1=C(NC2=CC=CC=C2)C=C(Cl)C=C1,0
CC1(C)CC(CC(C)(CNCCC#N)C1)NCCC#N,0
[Na+].[Na+].NC1=C(C=C(NC2=C(C=C(NC(=O)C(Br)=C)C=C2)S([O-])(=O)=O)C2=C1C(=O)C1=CC=CC=C1C2=O)S([O-])(=O)=O,1
OC(=O)CC(C(CC(O)=O)C(O)=O)C(O)=O,0
NC1=CC2=C(C=C1)C=C(C=C2O)S(O)(=O)=O,1
CC1CC(C)(C)OC(CC2=CC=CC=C2)O1,0
CC\C=C/CCOC(=O)OC,0
ClS(=O)(=O)C1=CC=C2C=CC=CC2=C1,0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[SiH2]C(Cl)Cl,0
OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,0
[Na+].C[S-],0
OP(O)([O-])=O.CCCCCCCCCCCCCCCC[N+](C)(C)CCO,0
NC1=C(Cl)C=C(CC2=CC(Cl)=C(N)C=C2)C=C1,1
COCCCN,0
CC([O-])=O.CCN(CC[N+](C)(C)CC(C)O)C1=CC=C(C=C1)N=NC1=CC=C(C=C1Cl)[N+]([O-])=O,1
[Ca++].CC1=CC(=C(C=C1)N=NC1=C(O)C(=CC2=C1C=CC=C2)C([O-])=O)S([O-])(=O)=O,0
[Cl-].[Cl-].CC(=C)C(=O)NCCC[N+](C)(C)CC(O)C[N+](C)(C)C,0
NC1=CC(=CC=C1)C(F)(F)F,0
[Na+].[Na+].[Co].OC(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC(O)=O,0
[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,0
NCCO,0
CC1CNCC(C)O1,0
ClCCCCl,1
Cl.Cl.NC1=CC(CC2=C(O)C=CC(N)=C2)=C(O)C=C1,0
CCCCCCOC(C)=O,1
CCOC(=O)N1CCC(=O)CC1,0
NCCCNC1CCCCC1,0
CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC,0
COC1=CC(NS(=O)(=O)C2=CC=CC=C2)=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1N,1
CCC(=O)C1=CC=C(C)C=C1,0
CCN(CC)C1=CC(NC(C)=O)=C(C=C1)N=NC1=C(C=C(C=C1C#N)[N+]([O-])=O)C#N,0
CN[C@@H](C)C1=CC(O)=CC=C1,0
OCC(F)(F)F,0
CC1CCC(CC1)N=C=O,0
[Cl-].C[N+](C)(C)C1=CC=C2C=CC(O)=C(N=NC3=CC=C(N)C=C3)C2=C1,0
OC1(CCCCC1)C#C,0
CC(C)CO,0
O=C=NCCCCCCN=C=O,0
COC(=O)C(C)NC1=C(C)C=CC=C1C,0
COC(=O)C1=NC=CN=C1N,0
OCC1=CC=CN=C1,0
O=C1NC(=O)C(=C2NC(C3=CC=CC=C23)=C2C(=O)NC(=O)NC2=O)C(=O)N1,0
CC(C)OC(=O)C(C)(C)Br,1
[Cu++].[Cu++].[Cu++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,0
[Mg++].OP(O)([O-])=O.OP(O)([O-])=O,0
CC1(C)C2CCC(C2)C1=C,0
NS(O)(=O)=O,0
CC(C)(C)NCCOCCO,0
[Zn++].CCCCCCCCCC1=CC2=C(C=CC=C2)C(=C1CCCCCCCCC)S([O-])(=O)=O.CCCCCCCCCC1=CC2=C(C=CC=C2)C(=C1CCCCCCCCC)S([O-])(=O)=O,0
CCC(CC)C(O)=O,0
S=C1NN=C(SSC2=NNC(=S)S2)S1,0
CC1=CC(O)=C(Cl)C(C)=C1,1
N#C\C=C\C1=CC=CC=C1,0
COC(C)(C)CCO,0
[Na+].[Na+].[Na+].[Na+].COC1=CC(N=NC2=C(O)C3=C(N)C(N=NC4=CC=C(C=C4)S(=O)(=O)CCOS([O-])(=O)=O)=C(C=C3C=C2S([O-])(=O)=O)S([O-])(=O)=O)=C(OC)C=C1S(=O)(=O)CCOS([O-])(=O)=O,0
O.O.O.O.O.O.Cl[Ca]Cl,0
CC(C)CCCCCCCCCCOP(OCCCCCCCCCCC(C)C)OCCCCCCCCCCC(C)C,0
CC1C(C)(C)C2=C(C3=NC=NC=C3CC2)C1(C)C,0
C#CC1CC1,0
CCC(C)OC(Cl)=O,0
ClC1=CC(Cl)=CC=C1,0
Cl.NC1=CC=C(OCC2=CC=CC=C2)C=C1,1
CC(C)(C)C1=CC2=C(OC(=O)C2C2=CC(=CC=C2OC(=O)C2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C(C)(C)C)C=C1,0
COS([O-])(=O)=O.C[N+](C)(C)CCCNC(=O)CCCCCCCCC=C,0
O=C1C=CC(=O)N1C1=CC=C(CC2=CC=C(C=C2)N2C(=O)C=CC2=O)C=C1,0
[Mg++].[Mg++].[Mg++].[O-]B([O-])[O-].[O-]B([O-])[O-],0
O=C(OCC1=CC=CC=C1)C=CC1=CC=CC=C1,0
[Mg++].[Mg++].[Mg++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,0
OC1=C(C=CC=C1)C#N,0
[Mg++].OP([O-])([O-])=O,0
F[Yb](F)F,0
[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,0
OCCN(CCO)CC(O)=O,0
CCCCCCCCOC1=CC(O)=C(C=C1)C1=NC(=NC(=N1)C1=CC=C(C)C=C1C)C1=CC=C(C)C=C1C,0
CCC(COCC(CC)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,1
FC1=CC=C(C=C1)C(N1CCNCC1)C1=CC=C(F)C=C1,0
CCC=C(C)C=O,1
O=C1N(SC2CCCCC2)C(=O)C2=C1C=CC=C2,0
CO[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0
CC(CC(Cl)=O)CC(C)(C)C,0
CC(C)CC1=CC(C)=C(CCC=O)C=C1,0
CC(C)C1=CC=C(N)C=C1,0
CC[C@H](N)C1=CC=CC=C1,0
CCC1=NCCO1,0
CCCCCCC(=O)OC(=O)CCCCCC,0
NC1=CC=C(C=C1)C(F)(F)F,1
CC\C=C/CC(C)OC(=O)C1=C(O)C=CC=C1,0
[Cl-].C[N+](C)(CCO)CCCO,0
COC1=CC=CC(C)=C1C(O)=O,0
CS(O)(=O)=O.CS(O)(=O)=O.NC1=C(N)C(=O)N2CCCN12,0
O[C@H]1CO[C@H]2OCC[C@@H]12,0
ClC1=CC=C(C=C1)N1NC(=O)C=C1,0
CCCCCCC(C)=O,0
[H][C@]1(CCC)CC[C@@]([H])(CC1)C1=CC=C(C=C1)C1=CC(F)=C(C=C1)C1=CC(F)=C(OC(F)(F)F)C(F)=C1,0
CCCCCCBr,0
C1CCCCC1,0
C1OCOCO1,0
OCC#CCO,0
OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0
CCNC(=O)C1CC(C)CCC1C(C)C,0
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].NC(=O)NC1=CC(NC2=NC(NC3=CC=C(C4=CC=C(NC5=NC(Cl)=NC(NC6=CC=C(\N=N\C7=CC8=C(C=C(C=C8C=C7S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O)C(NC(N)=O)=C6)=N5)C=C4S([O-])(=O)=O)C(=C3)S([O-])(=O)=O)=NC(Cl)=N2)=CC=C1\N=N\C1=CC2=C(C=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,0
CCCCCCCC[Sn]1(CCCCCCCC)OC(=O)CCS1,0
[Na+].CN(C)S(=O)(=O)C1=CC=C2\N=N\C3=C(O[Cr-]4(OC5=C(\N=N\C6=CC=C(C=C6O4)S(=O)(=O)N(C)C)C(C)=NN5C4=CC=CC=C4)OC2=C1)N(N=C3C)C1=CC=CC=C1,0
CCCCOC(=O)CC(C)O,0
O1C2=CC=CC=C2N=C1C1=CC=C(C=CC2=CC=C(C=C2)C2=NC3=C(O2)C=CC=C3)C=C1,0
[Na+].[Na+].[Cu++].[Cu++].NS(=O)(=O)C1=CC(\N=N\C2=C(C=C3C=C(NC4=CC5=CC(=C(\N=N\C6=CC(=CC=C6[O-])S(N)(=O)=O)C([O-])=C5C=C4)S([O-])(=O)=O)C=CC3=C2[O-])S([O-])(=O)=O)=C([O-])C=C1,0
CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,0
OCCN(CCO)CCO.CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC(O)=O,0
CCS(=O)C1=C(N)N(N=C1C#N)C1=C(Cl)C=C(C=C1Cl)C(F)(F)F,0
CC(C)(C)C(O)=O,0
C1CN=C(N1)C1=CC=CC=C1,0
[Li+].NC1=NC2=CC=C(C=C2S1)S([O-])(=O)=O,1
COC1=CC=C(C=C1)C(OC[C@H]1O[C@H](C[C@@H]1OP(OCCC#N)N(C(C)C)C(C)C)N1C=C(C)C(=O)NC1=O)(C1=CC=CC=C1)C1=CC=C(OC)C=C1,0
Cl[Si](Cl)(Cl)C=C,0
[NH4+].[Mg++].[O-]P([O-])([O-])=O,0
Cl.CCN(CCO)C1=CC(=C(NCCO)C=C1)[N+]([O-])=O,0
COC1=CC=C(C=C1)C(OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C(NC(=O)C3=CC=CC=C3)N=CN=C12)(C1=CC=CC=C1)C1=CC=C(OC)C=C1,0
CC(=O)OCCN(CCC#N)C1=CC=C(C=C1)N=NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,1
CC(O)=O,0
CCCCCCCl,0
CCN(CCC#N)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)[N+]([O-])=O,1
O=C(CCCCC(=O)OCC1CCC2OC2C1)OCC1CCC2OC2C1,0
[Cl-].CCN(CC[N+](C)(C)CC(C)O)C1=CC=C(C=C1)N=NC1=CC=C(C=C1Cl)[N+]([O-])=O,1
ClC1=CC=CC2=C1NC1=CC3=C(NC4=C(Cl)C=CC=C4C3=O)C=C1C2=O,0
[H+].[OH-].[Cr+3].CCCCC(CC)COCCCN.CC(=O)[C-](\N=N\C1=C([O-])C(=CC(=C1)[N+]([O-])=O)S([O-])(=O)=O)C(=O)NC1=CC=CC=C1,0
[Zn++].CCN(C([S-])=S)C1=CC=CC=C1.CCN(C([S-])=S)C1=CC=CC=C1,0
CC(C)CC1CC(C)(CCO1)OC(C)=O,0
[Fe++].CCCCCC(C)(CC)C([O-])=O.CCCCCC(C)(CC)C([O-])=O,0
[Na+].[Na+].[Na+].[Na+].[O-]C(=O)CC[C@H](N(CC([O-])=O)CC([O-])=O)C([O-])=O,0
[K+].[K+].[O-]C(=O)C([O-])=O,0
[Br-].CC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0
CC(=C)OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(O)C=C1,0
CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1,0
COC(=O)C1=C(OC(=O)C2=CC3=CC=C(OC(=O)OCCCCOC(=O)C=C)C=C3C=C2)C=CC(OC(=O)C2=CC3=CC=C(OC(=O)OCCCCOC(=O)C=C)C=C3C=C2)=C1,0
FC1=C(Cl)C=C(C=C1)C(F)(F)F,0
COC1=CC=C(C=C1[N+]([O-])=O)C(O)=O,0
O=C1OC=CO1,0
ON=C1CCCCC1,0
CC(COC(=O)C=C)(COC(=O)C=C)N=C=O,0
CC(C)(C)CCCCC(=O)OC=C,0
[Na+].CC1=CC(O)=CC=C1N=NC1=CC=C(NC2=CC=C(C=C2[N+]([O-])=O)S([O-])(=O)=O)C=C1,0
CC1=NC2=CC=CC=C2C(N)=C1,1
CCCCC1=CC=C(C=C1)C1=C(F)C=C(C=C1)C1=CC=C(CC)C=C1,0
[Cu++].CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[O-]S(=O)(=O)C1=CC=C2C3=NC4=NC(=NC5=C6C=CC=CC6=C([N-]5)N=C5N=C(N=C([N-]3)C2=C1)C1=CC=CC=C51)C1=CC=CC=C41,0
O=C1NC(=O)C2CC=CCC12,0
NC(N)=NC1=CC=C(C=C1)C#N,0
O=C1OC(=O)C2CCCCC12,0
Cl.N[C@@H](CS)C(O)=O,1
CCCCN(CCO)CCCC,0
CC(C)(C)OOC(C)(C)C,0
CCC(N)CO,0
CCCCCCCCCCCCS[Sn](CCCC)(CCCC)SCCCCCCCCCCCC,0
C\C=C\C=C\C(O)=O,0
CCCCCC(=O)C(\C)=C\CC,0
[Na+].[Na+].[Na+].[Na+].COC1=CC=C(C=C1N=NC1=C(O)C2=C(N)C(N=NC3=CC=C(C=C3)S(=O)(=O)CCOS([O-])(=O)=O)=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O)S(=O)(=O)CCOS([O-])(=O)=O,0
CCN(CC)C1=CC=C(N=NC2=C(C=C(C=C2Br)[N+]([O-])=O)[N+]([O-])=O)C(NC(C)=O)=C1,1
CCCCOC(=O)C1=C(C=CC=C1)N=NC1=C2C=CC=CC2=CC(C(=O)NC2=CC=C3NC(=O)NC3=C2)=C1O,0
O=C=NCC1=CC(CN=C=O)=CC=C1,0
CNCCO,0
CC(C)COP(=S)(OCC(C)C)SCC(C)C(O)=O,0
CC(=C)C(=O)OC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,0
O=C(ON1C(=O)CCC1=O)ON1C(=O)CCC1=O,0
[Cr+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0
CC(C)(C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1)C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,0
[Na+].[Cl-],0
COC1=CC=C(CC=C)C=C1OC,0
C(OCC1CO1)C(COCC1CO1)OCC1CO1,1
COC=O,0
[Ba++].CC([O-])=O.CC([O-])=O,0
[Na+].[O-]S(=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,0
OC1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,0
Cl.NC(N)=N,0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C(Cl)=C,0
N.N.N.N.[Pt++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,0
COC(=O)C1=C(O)C=CC=C1,0
CCCC[Sn](Cl)(CCCC)CCCC,0
CC1=CC=C(C=C1)C1=CC=CC=C1C#N,0
CCOCC(C)OCC,0
COC1=C(C=C(C=C1)C(=O)NC1=CC=C(C=C1)C(N)=O)[N+]([O-])=O,1
ClC1=CC=C(C=C1)N1C(=O)C2=CC=C3C4=C5C(=CC=C6C(=O)N(C7=CC=C(Cl)C=C7)C(=O)C(C=C4)=C56)C4=C3C2=C(C=C4)C1=O,0
[NH4+].[NH4+].[OH-].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,0
NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=CC=C1C1=NC2=CC3=C(C=C2O1)C(=O)C1=CC=CC=C1C3=O,0
COC(C)CCOC(C)=O,0
CCCCCC(CO)CCC,0
[H][C@]1(CCC)CC[C@@]([H])(CC1)[C@@]1([H])CC[C@@]([H])(CC1)C1=CC=C(OCCC)C(F)=C1F,0
CC(C)=CCC\C(C)=C\C=O,0
CC(=O)N1CC2N(CCC3=CC=CC=C23)C(=O)C1,0
[H+].[Na+].[Na+].[Na+].[Na+].[Na+].[Cu++].[O-]C(=O)C1=C(C=CC(=C1)S([O-])(=O)=O)\N=N\[C-](\N=N\C1=CC(=CC(NC2=NC(Cl)=NC(NC3=CC(=C(NC4=NC(NC5=CC=CC(=C5)S([O-])(=O)=O)=NC(Cl)=N4)C=C3S([O-])(=O)=O)S([O-])(=O)=O)=N2)=C1[O-])S([O-])(=O)=O)C1=CC=CC=C1,0
OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,0
N#CC1=CC=CC=C1,0
CC([O-])=O.CN(C)C1=CC=C(C=CC2=[N+](C)C3=CC=CC=C3C2(C)C)C=C1,0
COC(=O)C1=C(C=C(C=C1)C(=O)NC1=C(Cl)C=CC(Cl)=C1)[N+]([O-])=O,0
[Na+].[Na+].CC1=CC(=C(NC2=C3C(=O)C4=CC=CC=C4C(=O)C3=C(NC3=C(C=C(C)C=C3)S([O-])(=O)=O)C=C2)C=C1)S([O-])(=O)=O,0
CC(=O)C1=CC(Cl)=C(O)C=C1,0
CCCOCC(C)OCC(C)O,0
CN1C(N)=CC(=O)N(C)C1=O,0
O=CC1=CC=CC=N1,0
OC(=O)CCCC(=O)OOC(=O)CCCC(O)=O,0
O.O.O.[Ce+3].[Ce+3].CC([O-])=O.CC([O-])=O.CC([O-])=O.CC([O-])=O.CC([O-])=O.CC([O-])=O,0
O=C1NC(=O)C2=CC=CC=C2O1,0
CCC(C)Br,0
C1CO[Sb]2OCCO[Sb](O1)OCCO2,0
CNC(=O)C1=CC(N)=C(OC)C=C1,1
OC(=O)CBr,0
CC1(C)C(O)C(C)(C)C1O,0
C\C(C=O)=C/C1=CC=CC=C1,0
CC1=CC(O)=CC(C)=C1Cl,1
CC1(C)COCN1,1
CC(=O)NC(CC1=CNC2=CC=CC=C12)C(O)=O,0
N#CC(C1=CC=CC=C1)C1=CC=CC=C1,0
C1COCCO1,0
[Na+].[Na+].[Na+].NC1=C(N=NC2=CC=C(NC3=NC(=NC(NCCS([O-])(=O)=O)=N3)N(CCO)CCO)C=C2S([O-])(=O)=O)C2=C(O)C=C(C=C2C=C1)S([O-])(=O)=O,0
S=C(SSSSSSC(=S)N1CCCCC1)N1CCCCC1,0
ClC1=NC2=C(N=C(Cl)N=C2N2CCCCC2)C(=N1)N1CCCCC1,0
NC1=NC(=O)C2=C(NC=C2CCC2=CC=C(C=C2)C(O)=O)N1,0
[Cl-].[Cl-].[Ru+6].[CH--]C1=CC=CS1.C1CCC(CC1)P(C1CCCCC1)C1CCCCC1.CC1=C(C)N([C--]N1C1=C(C)C=C(C)C=C1C)C1=C(C)C=C(C)C=C1C,0
[NH4+].[NH4+].[NH4+].[NH4+].CC1=NN(C(=O)C1N=NC1=CC(Cl)=C(C)C=C1S([O-])(=O)=O)C1=CC=CC(=C1)S([O-])(=O)=O,0
CCCCCCCCCCCC(=O)OCC(C)(C)C=NCCCCCCN=CC(C)(C)COC(=O)CCCCCCCCCCC,0
[NH4+].OC(=O)CC(O)(CC(O)=O)C([O-])=O,0
Br[Mg]N1CCCCCC1=O,0
CCCCCCCCCCCCCCCCCC,0
CC1CC=C(C)C(=O)C1C,0
[Ba++].CC1=CC(N=NC2=C3C=CC=CC3=CC=C2O)=C(C=C1Cl)S([O-])(=O)=O.CC1=CC(N=NC2=C3C=CC=CC3=CC=C2O)=C(C=C1Cl)S([O-])(=O)=O,0
CC(C)=CCCC(C)(OC=O)C=C,0
CCCCCCCCCCCCCCCCCC(=O)OC,0
CCOC(=O)C=C,0
